days,miles,receipts,output,predicted,error,capped_receipts_800,capped_receipts_1000,capped_receipts_1200,capped_receipts_1500,capped_receipts_2000,sqrt_receipts,log_receipts
12,1065.0,203.2,1408.25,1460.1521916000002,51.90219160000015,203.2,203.2,203.2,203.2,203.2,14.25482374496437,5.319099905730565
1,214.0,540.03,402.81,422.38807113999997,19.578071139999963,540.03,540.03,540.03,540.03,540.03,23.238545565503877,6.2934747301740925
11,886.0,922.66,1852.24,1607.2422710800001,244.99772891999987,800.0,922.66,922.66,922.66,922.66,30.375318928366827,6.828344038557851
10,621.0,978.73,1656.28,1415.2071617400002,241.0728382599998,800.0,978.73,978.73,978.73,978.73,31.2846607780874,6.887277023500627
4,1000.0,2355.34,1699.56,1858.16538292,158.60538292,800.0,1000.0,1200.0,1500.0,2000.0,48.53184521528107,7.764864846753333
13,534.0,1765.96,1881.36,1896.54585648,15.185856480000211,800.0,1000.0,1200.0,1500.0,1765.96,42.02332685545018,7.477015834825213
6,475.0,1800.71,1671.23,1437.6146969800002,233.61530301999983,800.0,1000.0,1200.0,1500.0,1800.71,42.43477347647799,7.496491492919844
11,623.0,2265.21,1739.18,2040.16031798,300.9803179799999,800.0,1000.0,1200.0,1500.0,2000.0,47.59422233843095,7.725864111609928
1,620.0,973.91,1112.02,846.97097858,265.04902142000003,800.0,973.91,973.91,973.91,973.91,31.207531142338063,6.882345159044922
13,1004.0,1757.75,1960.67,2165.4672845,204.79728449999993,800.0,1000.0,1200.0,1500.0,1757.75,41.925529215503055,7.472358608428599
8,962.0,1929.63,1897.19,1901.86526594,4.6752659399999175,800.0,1000.0,1200.0,1500.0,1929.63,43.92755399518621,7.56560165350439
14,516.0,1464.67,1842.1,1817.57515746,24.52484254000001,800.0,1000.0,1200.0,1464.67,1464.67,38.27100730317926,7.290067754788031
11,685.0,2272.75,1873.94,2079.3950244999996,205.45502449999958,800.0,1000.0,1200.0,1500.0,2000.0,47.67336782733101,7.729185729832332
3,307.0,266.21,540.97,482.59143598,58.37856402,266.21,266.21,266.21,266.21,266.21,16.3159431232154,5.5880348661118875
3,375.0,1346.21,1339.93,992.93819598,346.99180402,800.0,1000.0,1200.0,1346.21,1346.21,36.69073452521767,7.205791066263364
4,1124.0,2177.18,1567.43,1852.37481284,284.94481283999994,800.0,1000.0,1200.0,1500.0,2000.0,46.66026146519113,7.686244944706126
3,779.0,2110.9,1520.73,1560.6072542000002,39.87725420000015,800.0,1000.0,1200.0,1500.0,2000.0,45.944531774738984,7.655343295220328
8,1173.0,671.25,1419.34,1475.4994575,56.159457500000144,671.25,671.25,671.25,671.25,671.25,25.90849281606323,6.510630295148974
14,47.0,1667.14,1745.18,1633.93826132,111.24173868000003,800.0,1000.0,1200.0,1500.0,1667.14,40.8306257605734,7.4194645122502445
3,981.0,2008.83,1539.47,1633.21843554,93.74843553999995,800.0,1000.0,1200.0,1500.0,2000.0,44.81997322623029,7.605805420361848
5,516.0,1450.67,1547.5,1245.9159354600001,301.5840645399999,800.0,1000.0,1200.0,1450.67,1450.67,38.08766204428936,7.280469896827109
6,471.0,332.51,872.19,795.1045453800001,77.08545461999995,332.51,332.51,332.51,332.51,332.51,18.234856730997368,5.809672849913634
2,941.0,1565.77,1432.79,1353.99642926,78.79357073999995,800.0,1000.0,1200.0,1500.0,1565.77,39.56981172560719,7.356771454301752
10,377.0,301.96,837.36,978.64096448,141.28096447999997,301.96,301.96,301.96,301.96,301.96,17.376996288196644,5.713600783593539
7,273.0,285.83,793.58,722.79128154,70.78871846000004,285.83,285.83,285.83,285.83,285.83,16.906507622806078,5.658889705765464
1,458.0,834.7,737.28,692.3441486,44.93585139999993,800.0,834.7,834.7,834.7,834.7,28.891175123210203,6.7282696970073905
11,772.0,932.31,1575.52,1545.35397778,30.16602222000006,800.0,932.31,932.31,932.31,932.31,30.533751816637274,6.8387374071826805
11,36.0,1541.47,1593.24,1384.24544586,208.99455414,800.0,1000.0,1200.0,1500.0,1541.47,39.261558807566466,7.3411403066438945
12,211.0,1048.29,1579.73,1333.5028850200001,246.2271149799999,800.0,1000.0,1048.29,1048.29,1048.29,32.37730686761949,6.955869023955487
7,987.0,2164.1,1839.67,1955.7584358,116.08843579999984,800.0,1000.0,1200.0,1500.0,2000.0,46.519888219986086,7.680221828746337
9,662.0,2275.59,1599.27,1941.61938242,342.34938242,800.0,1000.0,1200.0,1500.0,2000.0,47.70314455043818,7.730433988366315
12,96.0,1164.37,1553.21,1317.44232606,235.76767394000012,800.0,1000.0,1164.37,1164.37,1164.37,34.12286623365628,7.060793912143211
5,569.0,1856.7,1623.81,1453.6893145999998,170.12068540000018,800.0,1000.0,1200.0,1500.0,1856.7,43.08944186224742,7.527094442397359
12,128.0,477.17,874.99,1036.3502924600002,161.3602924600002,477.17,477.17,477.17,477.17,477.17,21.844221203787512,6.169966317799071
4,886.0,2401.28,1698.0,1812.10090864,114.10090863999994,800.0,1000.0,1200.0,1500.0,2000.0,49.002857059563375,7.784173565371625
13,19.0,807.27,1331.53,1179.92873626,151.60126373999992,800.0,807.27,807.27,807.27,807.27,28.412497250329828,6.694896161118448
8,275.0,2347.09,1454.47,1685.57795942,231.10795942000004,800.0,1000.0,1200.0,1500.0,2000.0,48.446774918460775,7.76135751070743
9,963.0,588.5,1434.42,1380.5008229999999,53.91917700000022,588.5,588.5,588.5,588.5,588.5,24.259018941416407,6.379274719977426
14,1056.0,2489.69,1894.16,2577.60942822,683.4494282200001,800.0,1000.0,1200.0,1500.0,2000.0,49.89679348415086,7.820315059505038
5,728.0,423.16,947.72,920.79801008,26.921989919999987,423.16,423.16,423.16,423.16,423.16,20.570853166555832,6.050110742540715
4,286.0,1063.49,418.17,880.89963262,462.72963262,800.0,1000.0,1063.49,1063.49,1063.49,32.6111943970165,6.970251090207681
11,332.0,1352.48,1663.39,1473.45646424,189.93353576000004,800.0,1000.0,1200.0,1352.48,1352.48,36.77607918199002,7.210434332439826
12,49.0,1118.38,1494.81,1270.13880844,224.6711915599999,800.0,1000.0,1118.38,1118.38,1118.38,33.44218892357377,7.020530239583336
2,18.0,2503.46,1206.95,1227.71873148,20.768731480000042,800.0,1000.0,1200.0,1500.0,2000.0,50.034588036677185,7.825828421418382
14,592.0,1268.36,1930.24,1776.04057768,154.19942231999994,800.0,1000.0,1200.0,1268.36,1268.36,35.614042174400815,7.146268115425834
3,892.0,171.32,875.39,780.3929401600001,94.9970598399999,171.32,171.32,171.32,171.32,171.32,13.08892661756494,5.149353213408078
11,741.0,1872.39,1847.08,1937.2910908200001,90.21109082000021,800.0,1000.0,1200.0,1500.0,1872.39,43.27112200995024,7.535504902872452
14,807.0,2358.41,1819.41,2375.99864958,556.5886495799998,800.0,1000.0,1200.0,1500.0,2000.0,48.56346363265289,7.766166866764446
5,873.0,1584.53,1796.7,1511.2690121399999,285.4309878600002,800.0,1000.0,1200.0,1500.0,1584.53,39.80615530291766,7.3686740152752686
3,1159.0,2209.44,1434.84,1823.8946387200003,389.0546387200004,800.0,1000.0,1200.0,1500.0,2000.0,47.004680617998034,7.700946869717639
11,920.0,1338.65,1871.27,1808.3425786999999,62.927421300000105,800.0,1000.0,1200.0,1338.65,1338.65,36.58756619399547,7.200163664798005
1,388.0,390.7,332.06,458.1579766,126.09797659999998,390.7,390.7,390.7,390.7,390.7,19.766132651583618,5.970496240671785
9,576.0,1059.79,1547.5,1361.6224420199999,185.87755798000012,800.0,1000.0,1059.79,1059.79,1059.79,32.554415983088994,6.966769192539503
9,524.0,2367.12,1640.78,1901.51892056,260.73892056,800.0,1000.0,1200.0,1500.0,2000.0,48.65305745788233,7.769851670395603
10,459.0,2183.11,1559.59,1846.4366281799998,286.8466281799999,800.0,1000.0,1200.0,1500.0,2000.0,46.723762690947744,7.688963701896823
4,725.0,588.9,1097.95,928.4881682,169.46183180000003,588.9,588.9,588.9,588.9,588.9,24.267261897461772,6.3799530310090296
1,992.0,958.87,1222.41,1056.0948470600001,166.31515293999996,800.0,958.87,958.87,958.87,958.87,30.96562610379451,6.86679785862555
10,536.0,2194.42,1615.13,1896.01204796,280.8820479599999,800.0,1000.0,1200.0,1500.0,2000.0,46.84463683283285,7.694128651168904
11,1126.0,1593.03,2143.74,2038.69866514,105.04133485999978,800.0,1000.0,1200.0,1500.0,1593.03,39.91277990819482,7.3740206797502195
10,314.0,1098.8,1539.1,1289.5667144,249.5332856,800.0,1000.0,1098.8,1098.8,1098.8,33.148152286364315,7.002883624073714
1,9.0,2246.28,1120.22,1047.5209586400001,72.69904135999991,800.0,1000.0,1200.0,1500.0,2000.0,47.39493643840026,7.7174758750139745
11,706.0,1508.23,2030.59,1758.21084274,272.37915725999983,800.0,1000.0,1200.0,1500.0,1508.23,38.835936965650774,7.319354865973692
10,976.0,2166.02,1775.03,2138.73616876,363.7061687600001,800.0,1000.0,1200.0,1500.0,2000.0,46.54051997990568,7.681108230843099
5,1028.0,653.19,1313.95,1195.03683122,118.91316877999998,653.19,653.19,653.19,653.19,653.19,25.55758204525616,6.483397829142147
8,1166.0,99.47,1149.07,1222.12311986,73.05311986000015,99.47,99.47,99.47,99.47,99.47,9.973464794142505,4.609859175474223
12,882.0,1958.14,1944.88,2119.27114932,174.39114931999984,800.0,1000.0,1200.0,1500.0,1958.14,44.25087569754976,7.580260880424217
11,448.0,732.79,1090.35,1270.50371602,180.15371602000005,732.79,732.79,732.79,732.79,732.79,27.070094200057746,6.598222884136855
7,623.0,1691.39,1800.86,1538.59535282,262.2646471799999,800.0,1000.0,1200.0,1500.0,1691.39,41.12651213025486,7.433897010059843
3,127.0,293.49,303.2,390.12435262,86.92435262000004,293.49,293.49,293.49,293.49,293.49,17.131549842323082,5.685245046657743
12,218.0,486.02,1005.67,1092.39032876,86.72032876000014,486.02,486.02,486.02,486.02,486.02,22.045861289593564,6.188305190001139
3,1166.0,530.44,785.59,1095.8453667200001,310.2553667200001,530.44,530.44,530.44,530.44,530.44,23.031283073246268,6.275590303356986
11,17.0,550.58,830.07,941.1637420400001,111.09374204000005,550.58,550.58,550.58,550.58,550.58,23.464441182350797,6.3127868871037185
9,696.0,1749.97,1649.49,1732.14194886,82.65194885999995,800.0,1000.0,1200.0,1500.0,1749.97,41.83264275658424,7.46792519907226
4,305.0,125.79,664.43,483.04281002000005,181.3871899799999,125.79,125.79,125.79,125.79,125.79,11.215614116043758,4.842532174539857
12,104.0,1300.05,1779.92,1381.2422819,398.6777181,800.0,1000.0,1200.0,1300.05,1300.05,36.05620612321823,7.1709269097494195
1,303.0,931.53,857.42,644.69825814,212.72174185999995,800.0,931.53,931.53,931.53,931.53,30.520976393293843,6.837901322582246
8,1012.0,2390.84,1732.12,2131.95985192,399.83985192,800.0,1000.0,1200.0,1500.0,2000.0,48.8962166225568,7.779818223201204
9,938.0,2224.29,1913.87,2079.27267302,165.4026730200003,800.0,1000.0,1200.0,1500.0,2000.0,47.1623790748516,7.707642523185854
3,471.0,288.19,535.67,587.26111122,51.591111220000016,288.19,288.19,288.19,288.19,288.19,16.97615975419647,5.667083911540161
5,72.0,977.67,1156.55,782.2432014599999,374.30679854000005,800.0,977.67,977.67,977.67,977.67,31.267714978872377,6.8861945070550465
10,160.0,2272.56,1642.15,1712.08301728,69.93301727999983,800.0,1000.0,1200.0,1500.0,2000.0,47.67137505883379,7.729102163943879
10,965.0,1851.28,1805.77,1995.11987864,189.34987864000004,800.0,1000.0,1200.0,1500.0,1851.28,43.02650346007679,7.524172591683353
3,266.0,2178.16,1447.95,1292.5029000799998,155.44709992000026,800.0,1000.0,1200.0,1500.0,2000.0,46.67076172508865,7.686694760426967
12,734.0,2491.82,1792.31,2266.16698916,473.85698916,800.0,1000.0,1200.0,1500.0,2000.0,49.918132977906936,7.8211698787507915
12,64.0,1641.01,1710.72,1506.72219838,203.99780162000002,800.0,1000.0,1200.0,1500.0,1641.01,40.5093816294448,7.403676380127812
9,497.0,1845.08,1674.09,1658.23531304,15.854686959999981,800.0,1000.0,1200.0,1500.0,1845.08,42.95439442012889,7.520819751068524
3,781.0,1801.38,1586.21,1426.80435244,159.40564756000003,800.0,1000.0,1200.0,1500.0,1801.38,42.44266721119209,7.496863292740447
3,158.0,1070.74,1183.16,747.00837812,436.1516218800001,800.0,1000.0,1070.74,1070.74,1070.74,32.722163742637804,6.977038774900383
3,1096.0,200.27,802.96,911.29340026,108.33340025999996,200.27,200.27,200.27,200.27,200.27,14.151678345694549,5.304647290242906
11,1116.0,2067.8,1987.44,2239.9185264,252.47852639999974,800.0,1000.0,1200.0,1500.0,2000.0,45.4730689529528,7.634724008017593
10,831.0,39.86,982.64,1127.58006468,144.9400646800001,39.86,39.86,39.86,39.86,39.86,6.313477647065839,3.710151589389476
14,124.0,1064.64,1761.68,1415.8691963200001,345.81080367999994,800.0,1000.0,1064.64,1064.64,1064.64,32.62882161525298,6.971330836619146
4,10.0,1262.73,1261.41,807.75380374,453.6561962600001,800.0,1000.0,1200.0,1262.73,1262.73,35.53491241019176,7.141822944294514
5,955.0,106.86,897.78,914.4915206800001,16.71152068000015,106.86,106.86,106.86,106.86,106.86,10.337311062360463,4.680834089909081
7,1176.0,2489.13,1921.16,2207.06417694,285.90417693999984,800.0,1000.0,1200.0,1500.0,2000.0,49.891181585526716,7.820090196931261
6,803.0,465.6,1012.0,1045.6271228,33.62712280000005,465.6,465.6,465.6,465.6,465.6,21.577766334817884,6.1454723595873295
9,868.0,62.12,1022.81,1095.89909056,73.08909056000016,62.12,62.12,62.12,62.12,62.12,7.881624198095213,4.145037676537619
1,181.0,128.05,225.12,223.61606590000002,1.5039340999999808,128.05,128.05,128.05,128.05,128.05,11.315917991926241,4.860199926164623
3,70.0,631.88,564.16,504.62722144,59.53277855999994,631.88,631.88,631.88,631.88,631.88,25.1372233947984,6.450280830713141
8,1090.0,419.76,1189.47,1317.71769088,128.24769087999994,419.76,419.76,419.76,419.76,419.76,20.48804529475665,6.042062599871073
14,1184.0,2269.89,1943.24,2555.98139582,612.7413958200002,800.0,1000.0,1200.0,1500.0,2000.0,47.643362601730786,7.727927104120481
1,735.0,1676.9,1365.21,1220.1771822,145.03281779999998,800.0,1000.0,1200.0,1500.0,1676.9,40.9499694749581,7.425298290495652
2,547.0,119.09,509.52,494.75171542,14.76828458,119.09,119.09,119.09,119.09,119.09,10.91283647820309,4.788241461672592
11,265.0,218.66,949.34,940.2219290800001,9.118070919999923,218.66,218.66,218.66,218.66,218.66,14.787156589419077,5.392080896360199
10,223.0,886.32,1305.54,1144.15647016,161.38352983999994,800.0,886.32,886.32,886.32,886.32,29.771126952132665,6.788205683878033
12,959.0,1947.82,1833.24,2159.41506716,326.17506716,800.0,1000.0,1200.0,1500.0,1947.82,44.13411378967521,7.574979340188697
11,498.0,1578.39,1793.52,1668.20694882,125.31305118,800.0,1000.0,1200.0,1500.0,1578.39,39.728956694078946,7.364793975525139
14,127.0,988.4,1688.9,1384.3650292000002,304.5349707999999,800.0,988.4,988.4,988.4,988.4,31.438829494750596,6.8970986987936085
3,621.0,214.08,779.66,641.9148350400001,137.7451649599999,214.08,214.08,214.08,214.08,214.08,14.631472926537507,5.371010051941477
6,1193.0,2241.5,1839.47,2046.105107,206.63510700000006,800.0,1000.0,1200.0,1500.0,2000.0,47.34448225506326,7.715346593932951
4,448.0,2055.97,1497.46,1407.58460686,89.87539314000014,800.0,1000.0,1200.0,1500.0,2000.0,45.34280538299323,7.628989305200469
8,466.0,2064.63,1558.12,1673.1545559400001,115.03455594000025,800.0,1000.0,1200.0,1500.0,2000.0,45.43819978828387,7.633190543612008
12,229.0,1216.16,1696.65,1417.13680408,279.51319592000004,800.0,1000.0,1200.0,1216.16,1216.16,34.873485630203355,7.104275555175905
13,658.0,559.48,1573.12,1442.36869024,130.7513097599999,559.48,559.48,559.48,559.48,559.48,23.653329575347314,6.328793559449177
13,1034.0,2477.98,1842.24,2496.90863324,654.6686332400002,800.0,1000.0,1200.0,1500.0,2000.0,49.779312972358305,7.815602464233384
4,842.0,2464.29,1611.66,1814.06490302,202.4049030199999,800.0,1000.0,1200.0,1500.0,2000.0,49.64161560626326,7.8100647266157415
13,837.0,1218.93,1921.68,1833.6963593399998,87.98364066000022,800.0,1000.0,1200.0,1218.93,1218.93,34.91317802778773,7.1065487590319965
11,927.0,1306.37,1804.68,1798.3258020600001,6.354197939999949,800.0,1000.0,1200.0,1306.37,1306.37,36.14374081359039,7.175772764609714
4,1047.0,1657.68,1605.84,1581.2092418399998,24.63075816000014,800.0,1000.0,1200.0,1500.0,1657.68,40.71461654000932,7.413777384303805
4,262.0,1681.28,1435.34,1136.36458864,298.97541135999995,800.0,1000.0,1200.0,1500.0,1681.28,41.003414491966396,7.427905295168445
7,1126.0,1103.75,2014.72,1573.9963525,440.72364749999997,800.0,1000.0,1103.75,1103.75,1103.75,33.22273318076043,7.00737434401085
5,781.0,672.91,1125.36,1060.42737058,64.93262942000001,672.91,672.91,672.91,672.91,672.91,25.940508861624128,6.513096570838958
5,831.0,591.65,1090.31,1053.9844226999999,36.32557730000008,591.65,591.65,591.65,591.65,591.65,24.32385660210979,6.384604005525509
7,1089.0,1026.25,2132.85,1518.7511775,614.0988224999999,800.0,1000.0,1026.25,1026.25,1026.25,32.035136959282696,6.934640607763519
1,793.0,2171.07,1421.36,1469.28190066,47.92190066000012,800.0,1000.0,1200.0,1500.0,2000.0,46.594742192655175,7.683435908895461
9,368.0,495.12,847.33,994.80854456,147.47854455999993,495.12,495.12,495.12,495.12,495.12,22.25129209731426,6.206817832947129
6,818.0,1130.38,1704.06,1344.19331444,359.86668555999995,800.0,1000.0,1130.38,1130.38,1130.38,33.62112431195602,7.03119340553874
11,667.0,1915.95,1732.2,1913.3804461,181.18044609999993,800.0,1000.0,1200.0,1500.0,1915.95,43.77156611317443,7.5584906602850435
2,267.0,2116.93,1349.04,1203.54467334,145.49532666000005,800.0,1000.0,1200.0,1500.0,2000.0,46.01010758518176,7.6581944755679725
10,1083.0,2105.36,1844.58,2174.32363368,329.74363368000013,800.0,1000.0,1200.0,1500.0,2000.0,45.884202074352345,7.652716618256255
13,529.0,1767.79,2015.18,1894.44485602,120.73514397999998,800.0,1000.0,1200.0,1500.0,1767.79,42.045094838756164,7.478050975976825
9,1155.0,1346.4,2248.12,1822.2937032,425.8262967999999,800.0,1000.0,1200.0,1346.4,1346.4,36.69332364340958,7.205932088526559
7,1185.0,1768.01,2072.18,1897.84656438,174.33343561999982,800.0,1000.0,1200.0,1500.0,1768.01,42.04771099596267,7.478175347055057
5,763.0,1420.94,1777.14,1376.16065572,400.9793442800001,800.0,1000.0,1200.0,1420.94,1420.94,37.69535780437692,7.259777415380164
7,368.0,1231.69,1550.04,1190.3022342200002,359.7377657799998,800.0,1000.0,1200.0,1231.69,1231.69,35.09544129940526,7.116954052250699
6,659.0,322.1,972.58,899.5659098000001,73.01409019999994,322.1,322.1,322.1,322.1,322.1,17.947144619688114,5.777961872830453
14,1138.0,518.18,1696.86,1765.49893084,68.63893084000006,518.18,518.18,518.18,518.18,518.18,22.76356738299162,6.252250643846702
6,172.0,1977.78,1603.89,1339.14757564,264.7424243600001,800.0,1000.0,1200.0,1500.0,1977.78,44.472238531470396,7.590235772166839
6,628.0,311.47,903.3,876.9573358600001,26.342664139999897,311.47,311.47,311.47,311.47,311.47,17.648512685209482,5.744508464568161
2,500.0,1246.48,1264.53,959.0864662399999,305.44353376000004,800.0,1000.0,1200.0,1246.48,1246.48,35.305523647157536,7.12888079543303
8,7.0,2075.6,1422.12,1411.8142828,10.30571719999989,800.0,1000.0,1200.0,1500.0,2000.0,45.558753275303744,7.638487219869353
5,942.0,2092.87,1696.72,1772.9300790599998,76.21007905999977,800.0,1000.0,1200.0,1500.0,2000.0,45.7478961264887,7.6467693073638605
12,81.0,2485.34,1589.65,1884.73859292,295.0885929199999,800.0,1000.0,1200.0,1500.0,2000.0,49.85318445194851,7.818567028608033
4,166.0,791.52,866.18,692.73557776,173.44442224,791.52,791.52,791.52,791.52,791.52,28.133965237769097,6.675217742026058
3,213.0,1724.85,1344.71,1064.1136443,280.5963557,800.0,1000.0,1200.0,1500.0,1724.85,41.531313487536124,7.4534749617254485
11,1004.0,167.15,1175.65,1346.2264217,170.57642169999986,167.15,167.15,167.15,167.15,167.15,12.928650354928777,5.124856438186279
5,116.0,478.1,624.04,589.9224578,34.1175422,478.1,478.1,478.1,478.1,478.1,21.865497936246502,6.171909343889077
13,112.0,2299.56,1807.67,1884.54435328,76.87435327999992,800.0,1000.0,1200.0,1500.0,2000.0,47.95372769660352,7.740907850542089
1,43.0,2149.22,1134.47,1024.91197036,109.55802964000009,800.0,1000.0,1200.0,1500.0,2000.0,46.35968075817606,7.673325441468198
2,660.0,1944.4,1531.2,1356.1725072,175.02749280000012,800.0,1000.0,1200.0,1500.0,1944.4,44.0953512288994,7.57322289043534
10,888.0,298.68,1171.54,1273.48344984,101.94344984000008,298.68,298.68,298.68,298.68,298.68,17.282360949823957,5.702715238695778
10,860.0,2380.76,1759.97,2165.11532888,405.1453288800001,800.0,1000.0,1200.0,1500.0,2000.0,48.79303228945707,7.775594989171546
10,1187.0,1981.09,2013.21,2180.43535142,167.22535142000015,800.0,1000.0,1200.0,1500.0,1981.09,44.509437201564346,7.591907122537093
12,1139.0,124.65,1314.3,1468.8058667,154.50586670000007,124.65,124.65,124.65,124.65,124.65,11.164676439557038,4.833500263989602
5,966.0,359.51,927.98,1031.03421138,103.05421137999997,359.51,359.51,359.51,359.51,359.51,18.9607489303561,5.887519695591318
10,796.0,1352.08,2000.19,1679.46519904,320.72480096000004,800.0,1000.0,1200.0,1352.08,1352.08,36.770640462194834,7.2101387542868105
9,72.0,1281.32,1515.54,1166.00378016,349.53621984000006,800.0,1000.0,1200.0,1281.32,1281.32,35.79553044724997,7.156426216317626
10,215.0,2440.91,1638.66,1817.3784645799997,178.7184645799996,800.0,1000.0,1200.0,1500.0,2000.0,49.40556648799809,7.800535798954631
7,671.0,1297.02,1703.2,1394.46496676,308.7350332400001,800.0,1000.0,1200.0,1297.02,1297.02,36.01416388034019,7.168595305465821
5,230.0,333.69,538.36,593.0502702199999,54.69027021999989,333.69,333.69,333.69,333.69,333.69,18.267183690979845,5.813204730268699
5,467.0,1243.31,1549.82,1127.08938578,422.73061422,800.0,1000.0,1200.0,1243.31,1243.31,35.26060124274684,7.126336438396403
13,247.0,2339.61,1705.9,1980.27932518,274.3793251799998,800.0,1000.0,1200.0,1500.0,2000.0,48.369515192939446,7.758166858140323
14,777.0,1248.61,1837.25,1874.68997718,37.439977179999914,800.0,1000.0,1200.0,1248.61,1248.61,35.3356760229658,7.1305867816142205
11,740.0,1171.99,902.09,1631.31028562,729.22028562,800.0,1000.0,1171.99,1171.99,1171.99,34.234339485376374,7.067311323467946
6,884.0,1798.31,1897.87,1673.70231578,224.16768421999996,800.0,1000.0,1200.0,1500.0,1798.31,42.40648535306834,7.495158537059919
5,789.0,1853.31,1792.88,1579.76494578,213.11505422000005,800.0,1000.0,1200.0,1500.0,1853.31,43.05008710792581,7.525267938189421
4,825.0,874.99,784.52,1111.2132796199999,326.6932796199999,800.0,874.99,874.99,874.99,874.99,29.580229884164186,6.77535467534612
2,301.0,769.23,731.28,635.60912074,95.67087925999999,769.23,769.23,769.23,769.23,769.23,27.734995943753084,6.64668917154408
12,1007.0,1353.77,1925.32,1928.21661326,2.8966132600000947,800.0,1000.0,1200.0,1353.77,1353.77,36.79361357627163,7.211386977208632
5,865.0,644.79,1202.46,1096.86834202,105.59165798000004,644.79,644.79,644.79,644.79,644.79,25.3927154908647,6.47047437353411
14,81.0,1251.97,1682.62,1472.62122486,209.9987751399999,800.0,1000.0,1200.0,1251.97,1251.97,35.38318809830454,7.133272012071532
8,1159.0,2175.27,1752.18,2123.19227026,371.0122702599999,800.0,1000.0,1200.0,1500.0,2000.0,46.63978987945808,7.68536768116079
11,496.0,373.98,1152.99,1141.87884124,11.11115876000008,373.98,373.98,373.98,373.98,373.98,19.3385625112106,5.926872691214805
1,752.0,1632.35,1362.39,1210.6081193,151.7818807000001,800.0,1000.0,1200.0,1500.0,1632.35,40.40235141671831,7.398388399460179
5,1014.0,1853.57,1749.31,1710.33106566,38.97893434000002,800.0,1000.0,1200.0,1500.0,1853.57,43.05310674039679,7.525408142240469
9,686.0,145.66,972.95,1026.8039250800002,53.85392508000018,145.66,145.66,145.66,145.66,145.66,12.068968472906041,4.9881169826656535
5,654.0,1272.89,1724.68,1248.40811982,476.27188018000015,800.0,1000.0,1200.0,1272.89,1272.89,35.677583998920106,7.149830490175204
8,621.0,2391.34,1593.12,1905.47998092,312.35998092,800.0,1000.0,1200.0,1500.0,2000.0,48.90132922528794,7.780027245437751
9,1080.0,539.51,1306.91,1426.9747513800003,120.06475138000019,539.51,539.51,539.51,539.51,539.51,23.22735456310081,6.2925131382957185
10,714.0,269.06,1067.81,1159.68454428,91.87454428000001,269.06,269.06,269.06,269.06,269.06,16.403048497154423,5.598644156532896
10,816.0,1425.64,1872.81,1723.13595432,149.67404567999984,800.0,1000.0,1200.0,1425.64,1425.64,37.75764823184834,7.263077308144258
14,1122.0,1766.25,2239.35,2300.4282375000003,61.07823750000034,800.0,1000.0,1200.0,1500.0,1766.25,42.0267771783657,7.477179945051064
4,1202.0,1074.87,1501.24,1416.94938506,84.29061494000007,800.0,1000.0,1074.87,1074.87,1074.87,32.78521008015657,6.9808849155788
5,651.0,1573.3,1682.08,1377.6589254,304.4210745999999,800.0,1000.0,1200.0,1500.0,1573.3,39.66484589658707,7.361566008020583
14,1100.0,237.69,1265.57,1621.16261222,355.5926122200001,237.69,237.69,237.69,237.69,237.69,15.417198189035517,5.475165638876943
14,296.0,485.68,924.9,1263.1445158400002,338.2445158400002,485.68,485.68,485.68,485.68,485.68,22.038148742578176,6.187606822919248
1,697.0,2148.5,1421.07,1403.780683,17.289316999999983,800.0,1000.0,1200.0,1500.0,2000.0,46.351914739307155,7.672990535936337
6,1044.0,47.46,1133.45,1003.0315834800001,130.41841651999994,47.46,47.46,47.46,47.46,47.46,6.889121859859935,3.8807387153883797
12,398.0,2481.44,1755.18,2066.83147472,311.6514747200001,800.0,1000.0,1200.0,1500.0,2000.0,49.814054241749886,7.816997226442958
3,139.0,2428.89,1345.66,1328.1973778199997,17.46262218000038,800.0,1000.0,1200.0,1500.0,2000.0,49.28377014799091,7.795601267820278
6,84.0,852.7,1109.32,797.5484226000001,311.77157739999984,800.0,852.7,852.7,852.7,852.7,29.201027379186506,6.749579844016261
2,423.0,1639.17,1367.64,1085.67039846,281.9696015400002,800.0,1000.0,1200.0,1500.0,1639.17,40.48666447115642,7.4025551739826545
11,815.0,2385.6,1872.44,2203.9746128,331.5346128000001,800.0,1000.0,1200.0,1500.0,2000.0,48.84260435316692,7.777625037935556
6,577.0,897.74,1257.31,1103.02404412,154.28595587999985,800.0,897.74,897.74,897.74,897.74,29.96230965730112,6.800993782408683
8,200.0,1508.89,1461.33,1276.6066578200002,184.7233421799997,800.0,1000.0,1200.0,1500.0,1508.89,38.8444333206188,7.31979207947333
9,1102.0,540.6,1455.85,1440.2054128,15.644587199999933,540.6,540.6,540.6,540.6,540.6,23.250806437627062,6.294527721598065
12,508.0,1970.54,1770.91,1907.8365605200001,136.92656052000007,800.0,1000.0,1200.0,1500.0,1970.54,44.39076480530607,7.5865702422318195
13,1024.0,1712.85,2097.69,2157.4849783,59.79497829999991,800.0,1000.0,1200.0,1500.0,1712.85,41.386592031719644,7.446497580742336
7,1161.0,1499.97,1862.45,1767.0559788599999,95.39402114000018,800.0,1000.0,1200.0,1499.97,1499.97,38.72944616180304,7.313866844758176
2,730.0,285.24,624.78,673.30099912,48.520999120000056,285.24,285.24,285.24,285.24,285.24,16.889049706836676,5.6568306197604095
