days,miles,receipts,output,predicted,error,rounded_receipts_10,rounded_receipts_50,rounded_receipts_100,log_receipts,predicted_final,error_final
12,1065.0,203.2,1408.25,1460.1521916000002,51.90219160000015,200.0,200.0,200.0,5.319099905730565,1581.997053968514,173.7470539685139
1,214.0,540.03,402.81,422.38807113999997,19.578071139999963,540.0,550.0,500.0,6.2934747301740925,912.932261170545,510.12226117054496
11,886.0,922.66,1852.24,1607.2422710800001,244.99772891999987,920.0,900.0,900.0,6.828344038557851,1661.5092234244714,190.73077657552858
10,621.0,978.73,1656.28,1415.2071617400002,241.0728382599998,980.0,1000.0,1000.0,6.887277023500627,1526.8474869903912,129.43251300960878
4,1000.0,2355.34,1699.56,1858.16538292,158.60538292,2360.0,2350.0,2400.0,7.764864846753333,1520.4283071632408,179.13169283675916
13,534.0,1765.96,1881.36,1896.54585648,15.185856480000211,1770.0,1750.0,1800.0,7.477015834825213,1697.456843523008,183.90315647699185
6,475.0,1800.71,1671.23,1437.6146969800002,233.61530301999983,1800.0,1800.0,1800.0,7.496491492919844,1376.6249637860901,294.6050362139099
11,623.0,2265.21,1739.18,2040.16031798,300.9803179799999,2270.0,2250.0,2300.0,7.725864111609928,1675.8836175847737,63.29638241522639
1,620.0,973.91,1112.02,846.97097858,265.04902142000003,970.0,950.0,1000.0,6.882345159044922,1138.5602471564234,26.540247156423447
13,1004.0,1757.75,1960.67,2165.4672845,204.79728449999993,1760.0,1750.0,1800.0,7.472358608428599,1872.503376216308,88.1666237836921
8,962.0,1929.63,1897.19,1901.86526594,4.6752659399999175,1930.0,1950.0,1900.0,7.56560165350439,1653.3485434719362,243.84145652806387
14,516.0,1464.67,1842.1,1817.57515746,24.52484254000001,1460.0,1450.0,1500.0,7.290067754788031,1710.298309711028,131.80169028897194
11,685.0,2272.75,1873.94,2079.3950244999996,205.45502449999958,2270.0,2250.0,2300.0,7.729185729832332,1699.4688899819819,174.47111001801818
3,307.0,266.21,540.97,482.59143598,58.37856402,270.0,250.0,300.0,5.5880348661118875,945.2063056142334,404.2363056142334
3,375.0,1346.21,1339.93,992.93819598,346.99180402,1350.0,1350.0,1300.0,7.205791066263364,1173.6709360559446,166.25906394405547
4,1124.0,2177.18,1567.43,1852.37481284,284.94481283999994,2180.0,2200.0,2200.0,7.686244944706126,1556.8969697789428,10.533030221057288
3,779.0,2110.9,1520.73,1560.6072542000002,39.87725420000015,2110.0,2100.0,2100.0,7.655343295220328,1381.064902186613,139.6650978133871
8,1173.0,671.25,1419.34,1475.4994575,56.159457500000144,670.0,650.0,700.0,6.510630295148974,1599.7799799852023,180.4399799852024
14,47.0,1667.14,1745.18,1633.93826132,111.24173868000003,1670.0,1650.0,1700.0,7.4194645122502445,1551.2822585170247,193.89774148297533
3,981.0,2008.83,1539.47,1633.21843554,93.74843553999995,2010.0,2000.0,2000.0,7.605805420361848,1450.3311095875931,89.13889041240691
5,516.0,1450.67,1547.5,1245.9159354600001,301.5840645399999,1450.0,1450.0,1500.0,7.280469896827109,1321.799096527462,225.7009034725379
6,471.0,332.51,872.19,795.1045453800001,77.08545461999995,330.0,350.0,300.0,5.809672849913634,1163.4076192859413,291.2176192859413
2,941.0,1565.77,1432.79,1353.99642926,78.79357073999995,1570.0,1550.0,1600.0,7.356771454301752,1361.0933274090478,71.69667259095218
10,377.0,301.96,837.36,978.64096448,141.28096447999997,300.0,300.0,300.0,5.713600783593539,1288.353728538052,450.9937285380521
7,273.0,285.83,793.58,722.79128154,70.78871846000004,290.0,300.0,300.0,5.658889705765464,1113.5253908810378,319.9453908810377
1,458.0,834.7,737.28,692.3441486,44.93585139999993,830.0,850.0,800.0,6.7282696970073905,1058.6846489866762,321.4046489866762
11,772.0,932.31,1575.52,1545.35397778,30.16602222000006,930.0,950.0,900.0,6.8387374071826805,1620.2138756472064,44.69387564720637
11,36.0,1541.47,1593.24,1384.24544586,208.99455414,1540.0,1550.0,1500.0,7.3411403066438945,1408.2426317432505,184.9973682567495
12,211.0,1048.29,1579.73,1333.5028850200001,246.2271149799999,1050.0,1050.0,1000.0,6.955869023955487,1468.3122279370587,111.41777206294137
7,987.0,2164.1,1839.67,1955.7584358,116.08843579999984,2160.0,2150.0,2200.0,7.680221828746337,1634.0445551745406,205.62544482545945
9,662.0,2275.59,1599.27,1941.61938242,342.34938242,2280.0,2300.0,2300.0,7.730433988366315,1604.965402544297,5.69540254429694
12,96.0,1164.37,1553.21,1317.44232606,235.76767394000012,1160.0,1150.0,1200.0,7.060793912143211,1438.5084086466627,114.70159135333734
5,569.0,1856.7,1623.81,1453.6893145999998,170.12068540000018,1860.0,1850.0,1900.0,7.527094442397359,1372.5596137738305,251.25038622616944
12,128.0,477.17,874.99,1036.3502924600002,161.3602924600002,480.0,500.0,500.0,6.169966317799071,1338.6532154510492,463.66321545104915
4,886.0,2401.28,1698.0,1812.10090864,114.10090863999994,2400.0,2400.0,2400.0,7.784173565371625,1480.2519778375538,217.7480221624462
13,19.0,807.27,1331.53,1179.92873626,151.60126373999992,810.0,800.0,800.0,6.694896161118448,1406.8415334478332,75.3115334478332
8,275.0,2347.09,1454.47,1685.57795942,231.10795942000004,2350.0,2350.0,2300.0,7.76135751070743,1421.1986858903706,33.27131410962943
9,963.0,588.5,1434.42,1380.5008229999999,53.91917700000022,590.0,600.0,600.0,6.379274719977426,1547.852022968954,113.43202296895402
14,1056.0,2489.69,1894.16,2577.60942822,683.4494282200001,2490.0,2500.0,2500.0,7.820315059505038,1978.6417041766429,84.48170417664278
5,728.0,423.16,947.72,920.79801008,26.921989919999987,420.0,400.0,400.0,6.050110742540715,1246.5902537759143,298.8702537759143
4,286.0,1063.49,418.17,880.89963262,462.72963262,1060.0,1050.0,1100.0,6.970251090207681,1153.8818402890847,735.7118402890846
11,332.0,1352.48,1663.39,1473.45646424,189.93353576000004,1350.0,1350.0,1400.0,7.210434332439826,1502.447167374816,160.9428326251841
12,49.0,1118.38,1494.81,1270.13880844,224.6711915599999,1120.0,1100.0,1100.0,7.020530239583336,1415.8915674336934,78.91843256630659
2,18.0,2503.46,1206.95,1227.71873148,20.768731480000042,2500.0,2500.0,2500.0,7.825828421418382,1075.0578854213297,131.89211457867032
14,592.0,1268.36,1930.24,1776.04057768,154.19942231999994,1270.0,1250.0,1300.0,7.146268115425834,1720.6490848900105,209.5909151099895
3,892.0,171.32,875.39,780.3929401600001,94.9970598399999,170.0,150.0,200.0,5.149353213408078,1108.749422791486,233.35942279148605
11,741.0,1872.39,1847.08,1937.2910908200001,90.21109082000021,1870.0,1850.0,1900.0,7.535504902872452,1696.0851181241371,150.9948818758628
14,807.0,2358.41,1819.41,2375.99864958,556.5886495799998,2360.0,2350.0,2400.0,7.766166866764446,1878.798134624739,59.388134624738996
5,873.0,1584.53,1796.7,1511.2690121399999,285.4309878600002,1580.0,1600.0,1600.0,7.3686740152752686,1466.2750093959467,330.4249906040534
3,1159.0,2209.44,1434.84,1823.8946387200003,389.0546387200004,2210.0,2200.0,2200.0,7.700946869717639,1528.7884809906457,93.94848099064575
11,920.0,1338.65,1871.27,1808.3425786999999,62.927421300000105,1340.0,1350.0,1300.0,7.200163664798005,1720.8837375495434,150.38626245045657
1,388.0,390.7,332.06,458.1579766,126.09797659999998,390.0,400.0,400.0,5.970496240671785,937.4141866501996,605.3541866501996
9,576.0,1059.79,1547.5,1361.6224420199999,185.87755798000012,1060.0,1050.0,1100.0,6.966769192539503,1476.9765525662438,70.52344743375625
9,524.0,2367.12,1640.78,1901.51892056,260.73892056,2370.0,2350.0,2400.0,7.769851670395603,1558.3446724519583,82.43532754804164
10,459.0,2183.11,1559.59,1846.4366281799998,286.8466281799999,2180.0,2200.0,2200.0,7.688963701896823,1566.9352633656197,7.345263365619758
4,725.0,588.9,1097.95,928.4881682,169.46183180000003,590.0,600.0,600.0,6.3799530310090296,1243.8369406240836,145.88694062408354
1,992.0,958.87,1222.41,1056.0948470600001,166.31515293999996,960.0,950.0,1000.0,6.86679785862555,1275.618951643434,53.20895164343392
10,536.0,2194.42,1615.13,1896.01204796,280.8820479599999,2190.0,2200.0,2200.0,7.694128651168904,1596.3571506898943,18.772849310105812
11,1126.0,1593.03,2143.74,2038.69866514,105.04133485999978,1590.0,1600.0,1600.0,7.3740206797502195,1819.6842951201586,324.0557048798412
10,314.0,1098.8,1539.1,1289.5667144,249.5332856,1100.0,1100.0,1100.0,7.002883624073714,1426.637224580942,112.46277541905783
1,9.0,2246.28,1120.22,1047.5209586400001,72.69904135999991,2250.0,2250.0,2200.0,7.7174758750139745,1015.0620407546327,105.15795924536735
11,706.0,1508.23,2030.59,1758.21084274,272.37915725999983,1510.0,1500.0,1500.0,7.319354865973692,1655.8759342128646,374.71406578713527
10,976.0,2166.02,1775.03,2138.73616876,363.7061687600001,2170.0,2150.0,2200.0,7.681108230843099,1759.1434742841839,15.886525715816106
5,1028.0,653.19,1313.95,1195.03683122,118.91316877999998,650.0,650.0,700.0,6.483397829142147,1413.0796359902092,99.12963599020918
8,1166.0,99.47,1149.07,1222.12311986,73.05311986000015,100.0,100.0,100.0,4.609859175474223,1358.587141756278,209.51714175627808
12,882.0,1958.14,1944.88,2119.27114932,174.39114931999984,1960.0,1950.0,2000.0,7.580260880424217,1797.424758395304,147.45524160469608
11,448.0,732.79,1090.35,1270.50371602,180.15371602000005,730.0,750.0,700.0,6.598222884136855,1468.9521251293074,378.6021251293075
7,623.0,1691.39,1800.86,1538.59535282,262.2646471799999,1690.0,1700.0,1700.0,7.433897010059843,1467.1061932856232,333.75380671437665
3,127.0,293.49,303.2,390.12435262,86.92435262000004,290.0,300.0,300.0,5.685245046657743,890.1447617167071,586.944761716707
12,218.0,486.02,1005.67,1092.39032876,86.72032876000014,490.0,500.0,500.0,6.188305190001139,1374.5865211518487,368.91652115184877
3,1166.0,530.44,785.59,1095.8453667200001,310.2553667200001,530.0,550.0,500.0,6.275590303356986,1352.4993072168704,566.9093072168704
11,17.0,550.58,830.07,941.1637420400001,111.09374204000005,550.0,550.0,600.0,6.3127868871037185,1272.067915058035,441.9979150580349
9,696.0,1749.97,1649.49,1732.14194886,82.65194885999995,1750.0,1750.0,1700.0,7.46792519907226,1584.7215952502775,64.76840474972255
4,305.0,125.79,664.43,483.04281002000005,181.3871899799999,130.0,150.0,100.0,4.842532174539857,893.9192005942092,229.48920059420925
12,104.0,1300.05,1779.92,1381.2422819,398.6777181,1300.0,1300.0,1300.0,7.1709269097494195,1455.3213196787035,324.59868032129657
1,303.0,931.53,857.42,644.69825814,212.72174185999995,930.0,950.0,900.0,6.837901322582246,1014.524273513515,157.10427351351507
8,1012.0,2390.84,1732.12,2131.95985192,399.83985192,2390.0,2400.0,2400.0,7.779818223201204,1698.9202939628121,33.19970603718775
9,938.0,2224.29,1913.87,2079.27267302,165.4026730200003,2220.0,2200.0,2200.0,7.707642523185854,1705.2412648544082,208.6287351455917
3,471.0,288.19,535.67,587.26111122,51.591111220000016,290.0,300.0,300.0,5.667083911540161,1016.4122596145894,480.74225961458944
5,72.0,977.67,1156.55,782.2432014599999,374.30679854000005,980.0,1000.0,1000.0,6.8861945070550465,1106.3959276046853,50.15407239531464
10,160.0,2272.56,1642.15,1712.08301728,69.93301727999983,2270.0,2250.0,2300.0,7.729102163943879,1460.242012655245,181.90798734475516
10,965.0,1851.28,1805.77,1995.11987864,189.34987864000004,1850.0,1850.0,1900.0,7.524172591683353,1735.3350366372902,70.43496336270982
3,266.0,2178.16,1447.95,1292.5029000799998,155.44709992000026,2180.0,2200.0,2200.0,7.686694760426967,1193.300545511533,254.64945448846697
12,734.0,2491.82,1792.31,2266.16698916,473.85698916,2490.0,2500.0,2500.0,7.8211698787507915,1772.3575667111143,19.952433288885686
12,64.0,1641.01,1710.72,1506.72219838,203.99780162000002,1640.0,1650.0,1600.0,7.403676380127812,1469.5877593573105,241.13224064268957
9,497.0,1845.08,1674.09,1658.23531304,15.854686959999981,1850.0,1850.0,1800.0,7.520819751068524,1516.9977538071382,157.0922461928617
3,781.0,1801.38,1586.21,1426.80435244,159.40564756000003,1800.0,1800.0,1800.0,7.496863292740447,1361.9205035198574,224.2894964801426
3,158.0,1070.74,1183.16,747.00837812,436.1516218800001,1070.0,1050.0,1100.0,6.977038774900383,1063.8696319336345,119.29036806636555
3,1096.0,200.27,802.96,911.29340026,108.33340025999996,200.0,200.0,200.0,5.304647290242906,1204.4726695732218,401.51266957322173
11,1116.0,2067.8,1987.44,2239.9185264,252.47852639999974,2070.0,2050.0,2100.0,7.634724008017593,1848.6698843169124,138.77011568308762
10,831.0,39.86,982.64,1127.58006468,144.9400646800001,40.0,50.0,0.0,3.710151589389476,1206.5410965161757,223.9010965161757
14,124.0,1064.64,1761.68,1415.8691963200001,345.81080367999994,1060.0,1050.0,1100.0,6.971330836619146,1523.8079470702273,237.87205292977274
4,10.0,1262.73,1261.41,807.75380374,453.6561962600001,1260.0,1250.0,1300.0,7.141822944294514,1072.2802869563336,189.12971304366647
5,955.0,106.86,897.78,914.4915206800001,16.71152068000015,110.0,100.0,100.0,4.680834089909081,1159.5502994496271,261.77029944962715
7,1176.0,2489.13,1921.16,2207.06417694,285.90417693999984,2490.0,2500.0,2500.0,7.820090196931261,1722.2263822641582,198.93361773584184
6,803.0,465.6,1012.0,1045.6271228,33.62712280000005,470.0,450.0,500.0,6.1454723595873295,1329.618618919503,317.618618919503
9,868.0,62.12,1022.81,1095.89909056,73.08909056000016,60.0,50.0,100.0,4.145037676537619,1231.9197802218555,209.10978022185554
1,181.0,128.05,225.12,223.61606590000002,1.5039340999999808,130.0,150.0,100.0,4.860199926164623,720.7018957228235,495.58189572282345
3,70.0,631.88,564.16,504.62722144,59.53277855999994,630.0,650.0,600.0,6.450280830713141,964.8689995832518,400.70899958325185
8,1090.0,419.76,1189.47,1317.71769088,128.24769087999994,420.0,400.0,400.0,6.042062599871073,1509.9515667202268,320.48156672022674
14,1184.0,2269.89,1943.24,2555.98139582,612.7413958200002,2270.0,2250.0,2300.0,7.727927104120481,2014.876989434975,71.63698943497502
1,735.0,1676.9,1365.21,1220.1771822,145.03281779999998,1680.0,1700.0,1700.0,7.425298290495652,1249.6830790351135,115.52692096488659
2,547.0,119.09,509.52,494.75171542,14.76828458,120.0,100.0,100.0,4.788241461672592,891.4707269023526,381.9507269023526
11,265.0,218.66,949.34,940.2219290800001,9.118070919999923,220.0,200.0,200.0,5.392080896360199,1249.1780713456592,299.83807134565916
10,223.0,886.32,1305.54,1144.15647016,161.38352983999994,890.0,900.0,900.0,6.788205683878033,1365.6865548685878,60.14655486858783
12,959.0,1947.82,1833.24,2159.41506716,326.17506716,1950.0,1950.0,1900.0,7.574979340188697,1825.5354448669148,7.70455513308525
11,498.0,1578.39,1793.52,1668.20694882,125.31305118,1580.0,1600.0,1600.0,7.364793975525139,1583.8531674638787,209.66683253612132
14,127.0,988.4,1688.9,1384.3650292000002,304.5349707999999,990.0,1000.0,1000.0,6.8970986987936085,1515.6116807092342,173.2883192907659
3,621.0,214.08,779.66,641.9148350400001,137.7451649599999,210.0,200.0,200.0,5.371010051941477,1035.3027487318614,255.6427487318614
6,1193.0,2241.5,1839.47,2046.105107,206.63510700000006,2240.0,2250.0,2200.0,7.715346593932951,1672.399279846853,167.07072015314702
4,448.0,2055.97,1497.46,1407.58460686,89.87539314000014,2060.0,2050.0,2100.0,7.628989305200469,1297.1006535648378,200.35934643516225
8,466.0,2064.63,1558.12,1673.1545559400001,115.03455594000025,2060.0,2050.0,2100.0,7.633190543612008,1476.4851747581488,81.6348252418511
12,229.0,1216.16,1696.65,1417.13680408,279.51319592000004,1220.0,1200.0,1200.0,7.104275555175905,1493.6659088368567,202.98409116314338
13,658.0,559.48,1573.12,1442.36869024,130.7513097599999,560.0,550.0,600.0,6.328793559449177,1599.673368815492,26.55336881549215
13,1034.0,2477.98,1842.24,2496.90863324,654.6686332400002,2480.0,2500.0,2500.0,7.815602464233384,1926.796443250265,84.55644325026492
4,842.0,2464.29,1611.66,1814.06490302,202.4049030199999,2460.0,2450.0,2500.0,7.8100647266157415,1467.0596716600407,144.60032833995933
13,837.0,1218.93,1921.68,1833.6963593399998,87.98364066000022,1220.0,1200.0,1200.0,7.1065487590319965,1764.1833235264337,157.49667647356637
11,927.0,1306.37,1804.68,1798.3258020600001,6.354197939999949,1310.0,1300.0,1300.0,7.175772764609714,1720.4380731864028,84.24192681359727
4,1047.0,1657.68,1605.84,1581.2092418399998,24.63075816000014,1660.0,1650.0,1700.0,7.413777384303805,1493.9243464511314,111.91565354886848
4,262.0,1681.28,1435.34,1136.36458864,298.97541135999995,1680.0,1700.0,1700.0,7.427905295168445,1202.356337720877,232.98366227912288
7,1126.0,1103.75,2014.72,1573.9963525,440.72364749999997,1100.0,1100.0,1100.0,7.00737434401085,1601.5334372408543,413.1865627591458
5,781.0,672.91,1125.36,1060.42737058,64.93262942000001,670.0,650.0,700.0,6.513096570838958,1324.5075587824165,199.14755878241658
5,831.0,591.65,1090.31,1053.9844226999999,36.32557730000008,590.0,600.0,600.0,6.384604005525509,1327.0638532472103,236.75385324721037
7,1089.0,1026.25,2132.85,1518.7511775,614.0988224999999,1030.0,1050.0,1000.0,6.934640607763519,1578.577917442173,554.2720825578269
1,793.0,2171.07,1421.36,1469.28190066,47.92190066000012,2170.0,2150.0,2200.0,7.683435908895461,1303.757086170711,117.60291382928881
9,368.0,495.12,847.33,994.80854456,147.47854455999993,500.0,500.0,500.0,6.206817832947129,1303.864451538952,456.5344515389519
6,818.0,1130.38,1704.06,1344.19331444,359.86668555999995,1130.0,1150.0,1100.0,7.03119340553874,1446.395967821025,257.66403217897505
11,667.0,1915.95,1732.2,1913.3804461,181.18044609999993,1920.0,1900.0,1900.0,7.5584906602850435,1671.3176424510623,60.88235754893776
2,267.0,2116.93,1349.04,1203.54467334,145.49532666000005,2120.0,2100.0,2100.0,7.6581944755679725,1147.0642634444873,201.97573655551264
10,1083.0,2105.36,1844.58,2174.32363368,329.74363368000013,2110.0,2100.0,2100.0,7.652716618256255,1795.5639735467346,49.01602645326534
13,529.0,1767.79,2015.18,1894.44485602,120.73514397999998,1770.0,1750.0,1800.0,7.478050975976825,1695.7183543897313,319.46164561026876
9,1155.0,1346.4,2248.12,1822.2937032,425.8262967999999,1350.0,1350.0,1300.0,7.205932088526559,1723.357860108476,524.7621398915239
7,1185.0,1768.01,2072.18,1897.84656438,174.33343561999982,1770.0,1750.0,1800.0,7.478175347055057,1682.6737701847985,389.5062298152013
5,763.0,1420.94,1777.14,1376.16065572,400.9793442800001,1420.0,1400.0,1400.0,7.259777415380164,1411.501602872272,365.638397127728
7,368.0,1231.69,1550.04,1190.3022342200002,359.7377657799998,1230.0,1250.0,1200.0,7.116954052250699,1332.0355952179405,218.0044047820595
6,659.0,322.1,972.58,899.5659098000001,73.01409019999994,320.0,300.0,300.0,5.777961872830453,1229.6798220047501,257.0998220047501
14,1138.0,518.18,1696.86,1765.49893084,68.63893084000006,520.0,500.0,500.0,6.252250643846702,1812.4666594602247,115.60665946022482
6,172.0,1977.78,1603.89,1339.14757564,264.7424243600001,1980.0,2000.0,2000.0,7.590235772166839,1275.1653644396627,328.72463556033745
6,628.0,311.47,903.3,876.9573358600001,26.342664139999897,310.0,300.0,300.0,5.744508464568161,1213.8967081356352,310.59670813563525
2,500.0,1246.48,1264.53,959.0864662399999,305.44353376000004,1250.0,1250.0,1200.0,7.12888079543303,1167.695142335987,96.83485766401304
8,7.0,2075.6,1422.12,1411.8142828,10.30571719999989,2080.0,2100.0,2100.0,7.638487219869353,1305.6294180534544,116.49058194654549
5,942.0,2092.87,1696.72,1772.9300790599998,76.21007905999977,2090.0,2100.0,2100.0,7.6467693073638605,1526.9645373626026,169.7554626373974
12,81.0,2485.34,1589.65,1884.73859292,295.0885929199999,2490.0,2500.0,2500.0,7.818567028608033,1528.0157590731021,61.634240926897974
4,166.0,791.52,866.18,692.73557776,173.44442224,790.0,800.0,800.0,6.675217742026058,1072.0084748978575,205.82847489785752
3,213.0,1724.85,1344.71,1064.1136443,280.5963557,1720.0,1700.0,1700.0,7.4534749617254485,1144.2225375436387,200.4874624563613
11,1004.0,167.15,1175.65,1346.2264217,170.57642169999986,170.0,150.0,200.0,5.124856438186279,1491.7890056816439,316.13900568164377
5,116.0,478.1,624.04,589.9224578,34.1175422,480.0,500.0,500.0,6.171909343889077,1033.1838199710485,409.1438199710485
13,112.0,2299.56,1807.67,1884.54435328,76.87435327999992,2300.0,2300.0,2300.0,7.740907850542089,1572.885198717909,234.78480128209117
1,43.0,2149.22,1134.47,1024.91197036,109.55802964000009,2150.0,2150.0,2100.0,7.673325441468198,1022.2256856994813,112.24431430051868
2,660.0,1944.4,1531.2,1356.1725072,175.02749280000012,1940.0,1950.0,1900.0,7.57322289043534,1283.256460746188,247.9435392538121
10,888.0,298.68,1171.54,1273.48344984,101.94344984000008,300.0,300.0,300.0,5.702715238695778,1477.9395179121755,306.3995179121755
10,860.0,2380.76,1759.97,2165.11532888,405.1453288800001,2380.0,2400.0,2400.0,7.775594989171546,1727.6558202425067,32.31417975749332
10,1187.0,1981.09,2013.21,2180.43535142,167.22535142000015,1980.0,2000.0,2000.0,7.591907122537093,1826.7944625349735,186.41553746502655
12,1139.0,124.65,1314.3,1468.8058667,154.50586670000007,120.0,100.0,100.0,4.833500263989602,1548.6991174144355,234.39911741443552
5,966.0,359.51,927.98,1031.03421138,103.05421137999997,360.0,350.0,400.0,5.887519695591318,1315.1190811036245,387.13908110362445
10,796.0,1352.08,2000.19,1679.46519904,320.72480096000004,1350.0,1350.0,1400.0,7.2101387542868105,1632.76633194409,367.42366805590996
9,72.0,1281.32,1515.54,1166.00378016,349.53621984000006,1280.0,1300.0,1300.0,7.156426216317626,1312.4452139126356,203.09478608736435
10,215.0,2440.91,1638.66,1817.3784645799997,178.7184645799996,2440.0,2450.0,2400.0,7.800535798954631,1489.7606460550912,148.89935394490885
7,671.0,1297.02,1703.2,1394.46496676,308.7350332400001,1300.0,1300.0,1300.0,7.168595305465821,1451.7433949756742,251.45660502432588
5,230.0,333.69,538.36,593.0502702199999,54.69027021999989,330.0,350.0,300.0,5.813204730268699,1030.7605576737758,492.4005576737758
5,467.0,1243.31,1549.82,1127.08938578,422.73061422,1240.0,1250.0,1200.0,7.126336438396403,1284.1424168316844,265.67758316831555
13,247.0,2339.61,1705.9,1980.27932518,274.3793251799998,2340.0,2350.0,2300.0,7.758166858140323,1625.4987067525346,80.40129324746545
14,777.0,1248.61,1837.25,1874.68997718,37.439977179999914,1250.0,1250.0,1200.0,7.1305867816142205,1787.8122136992079,49.43778630079214
11,740.0,1171.99,902.09,1631.31028562,729.22028562,1170.0,1150.0,1200.0,7.067311323467946,1636.9456821090537,734.8556821090536
6,884.0,1798.31,1897.87,1673.70231578,224.16768421999996,1800.0,1800.0,1800.0,7.495158537059919,1529.294072162491,368.57592783750897
5,789.0,1853.31,1792.88,1579.76494578,213.11505422000005,1850.0,1850.0,1900.0,7.525267938189421,1454.540655282845,338.3393447171552
4,825.0,874.99,784.52,1111.2132796199999,326.6932796199999,870.0,850.0,900.0,6.77535467534612,1330.8344627627625,546.3144627627626
2,301.0,769.23,731.28,635.60912074,95.67087925999999,770.0,750.0,800.0,6.64668917154408,1032.8094615439622,301.52946154396227
12,1007.0,1353.77,1925.32,1928.21661326,2.8966132600000947,1350.0,1350.0,1400.0,7.211386977208632,1797.8356030945765,127.48439690542341
5,865.0,644.79,1202.46,1096.86834202,105.59165798000004,640.0,650.0,600.0,6.47047437353411,1350.5471801041583,148.08718010415828
14,81.0,1251.97,1682.62,1472.62122486,209.9987751399999,1250.0,1250.0,1300.0,7.133272012071532,1528.0657682098636,154.55423179013633
8,1159.0,2175.27,1752.18,2123.19227026,371.0122702599999,2180.0,2200.0,2200.0,7.68536768116079,1741.9966719229517,10.183328077048373
11,496.0,373.98,1152.99,1141.87884124,11.11115876000008,370.0,350.0,400.0,5.926872691214805,1402.6237729142713,249.63377291427128
1,752.0,1632.35,1362.39,1210.6081193,151.7818807000001,1630.0,1650.0,1600.0,7.398388399460179,1252.6580728680374,109.73192713196272
5,1014.0,1853.57,1749.31,1710.33106566,38.97893434000002,1850.0,1850.0,1900.0,7.525408142240469,1538.6369658476044,210.67303415239553
9,686.0,145.66,972.95,1026.8039250800002,53.85392508000018,150.0,150.0,100.0,4.9881169826656535,1269.72932743612,296.77932743611996
5,654.0,1272.89,1724.68,1248.40811982,476.27188018000015,1270.0,1250.0,1300.0,7.149830490175204,1356.9700469574932,367.70995304250687
8,621.0,2391.34,1593.12,1905.47998092,312.35998092,2390.0,2400.0,2400.0,7.780027245437751,1552.836411029499,40.28358897050089
9,1080.0,539.51,1306.91,1426.9747513800003,120.06475138000019,540.0,550.0,500.0,6.2925131382957185,1580.6829929146072,273.77299291460713
10,714.0,269.06,1067.81,1159.68454428,91.87454428000001,270.0,250.0,300.0,5.598644156532896,1399.8560680075273,332.0460680075273
10,816.0,1425.64,1872.81,1723.13595432,149.67404567999984,1430.0,1450.0,1400.0,7.263077308144258,1646.8846271523767,225.9253728476233
14,1122.0,1766.25,2239.35,2300.4282375000003,61.07823750000034,1770.0,1750.0,1800.0,7.477179945051064,1960.2358700095997,279.1141299904002
4,1202.0,1074.87,1501.24,1416.94938506,84.29061494000007,1070.0,1050.0,1100.0,6.9808849155788,1497.5103363507565,3.729663649243548
5,651.0,1573.3,1682.08,1377.6589254,304.4210745999999,1570.0,1550.0,1600.0,7.361566008020583,1382.425178030406,299.65482196959397
14,1100.0,237.69,1265.57,1621.16261222,355.5926122200001,240.0,250.0,200.0,5.475165638876943,1700.7301514894918,435.1601514894919
14,296.0,485.68,924.9,1263.1445158400002,338.2445158400002,490.0,500.0,500.0,6.187606822919248,1489.7116029480355,564.8116029480356
1,697.0,2148.5,1421.07,1403.780683,17.289316999999983,2150.0,2150.0,2100.0,7.672990535936337,1266.5724413676028,154.49755863239716
6,1044.0,47.46,1133.45,1003.0315834800001,130.41841651999994,50.0,50.0,0.0,3.8807387153883797,1135.4161112789213,1.9661112789212893
12,398.0,2481.44,1755.18,2066.83147472,311.6514747200001,2480.0,2500.0,2500.0,7.816997226442958,1646.2762880406508,108.90371195934927
3,139.0,2428.89,1345.66,1328.1973778199997,17.46262218000038,2430.0,2450.0,2400.0,7.795601267820278,1159.5122848493722,186.14771515062785
6,84.0,852.7,1109.32,797.5484226000001,311.77157739999984,850.0,850.0,900.0,6.749579844016261,1136.7655345002042,27.445534500204303
2,423.0,1639.17,1367.64,1085.67039846,281.9696015400002,1640.0,1650.0,1600.0,7.4025551739826545,1173.272032747525,194.36796725247518
11,815.0,2385.6,1872.44,2203.9746128,331.5346128000001,2390.0,2400.0,2400.0,7.777625037935556,1754.1276066144273,118.3123933855727
6,577.0,897.74,1257.31,1103.02404412,154.28595587999985,900.0,900.0,900.0,6.800993782408683,1327.4446044812316,70.13460448123169
8,200.0,1508.89,1461.33,1276.6066578200002,184.7233421799997,1510.0,1500.0,1500.0,7.31979207947333,1337.7489522680023,123.58104773199761
9,1102.0,540.6,1455.85,1440.2054128,15.644587199999933,540.0,550.0,500.0,6.294527721598065,1589.1568849011437,133.3068849011438
12,508.0,1970.54,1770.91,1907.8365605200001,136.92656052000007,1970.0,1950.0,2000.0,7.5865702422318195,1658.4591791107546,112.4508208892455
13,1024.0,1712.85,2097.69,2157.4849783,59.79497829999991,1710.0,1700.0,1700.0,7.446497580742336,1876.7310686116125,220.95893138838755
7,1161.0,1499.97,1862.45,1767.0559788599999,95.39402114000018,1500.0,1500.0,1500.0,7.313866844758176,1653.0820395800874,209.3679604199126
2,730.0,285.24,624.78,673.30099912,48.520999120000056,290.0,300.0,300.0,5.6568306197604095,1068.8765231210984,444.09652312109847
